Temperature,Rainfall,Humidity,Moisture,Potassium,Phosphorus,Crop
27,319,79,409,96,143,Rice
13,132,75,556,285,139,Tomato
21,33,59,434,359,242,Wheat
5,40,64,429,342,260,Barley
24,116,36,354,266,29,chile
26,182,60,423,95,301,Rice
14,76,78,579,204,211,Tomato
24,87,53,410,373,197,Wheat
23,45,69,393,377,227,Barley
22,119,32,383,242,36,chile
22,189,74,397,230,78,Rice
15,137,90,607,251,112,Tomato
24,72,57,407,335,232,Wheat
12,42,64,417,376,322,Barley
25,89,30,316,215,41,chile
26,243,61,385,166,111,Rice
15,79,76,560,206,240,Tomato
21,37,53,423,150,281,Wheat
7,49,66,417,448,359,Barley
23,86,36,357,340,23,chile
23,203,80,388,92,317,Rice
16,67,79,631,240,37,Tomato
24,57,53,427,368,224,Wheat
6,42,65,399,421,328,Barley
25,86,30,338,192,37,chile
27,199,63,387,222,88,Rice
14,124,80,454,243,327,Tomato
22,68,56,424,379,213,Wheat
19,46,62,406,322,360,Barley
22,80,39,382,280,25,chile
24,208,60,412,157,190,Rice
13,65,84,495,282,350,Tomato
22,56,58,402,168,269,Wheat
14,44,65,407,426,226,Barley
20,84,36,399,284,18,chile
26,231,62,385,206,297,Rice
13,77,79,456,190,135,Tomato
21,97,52,428,317,279,Wheat
11,49,64,421,373,333,Barley
22,91,31,382,310,21,chile
25,340,77,417,214,143,Rice
14,132,80,561,206,234,Tomato
24,99,54,425,296,201,Wheat
13,41,67,403,357,300,Barley
23,107,33,350,231,17,chile
21,341,68,423,70,277,Rice
14,87,84,609,215,68,Tomato
21,37,50,433,181,273,Wheat
8,42,66,403,403,253,Barley
20,96,35,371,290,44,chile
26,179,65,398,209,318,Rice
14,101,82,640,260,257,Tomato
22,90,50,432,131,232,Wheat
11,39,60,428,286,235,Barley
26,90,39,351,331,31,chile
24,228,77,419,100,284,Rice
15,129,83,508,267,26,Tomato
22,63,56,446,170,288,Wheat
23,44,68,423,432,229,Barley
26,116,32,372,270,44,chile
26,262,68,427,160,315,Rice
13,67,89,630,219,250,Tomato
21,72,51,423,375,196,Wheat
21,42,61,420,375,314,Barley
21,91,33,378,340,29,chile
27,265,78,403,195,263,Rice
13,141,78,615,194,303,Tomato
23,91,53,438,235,212,Wheat
5,43,66,404,322,416,Barley
24,107,33,319,264,44,chile
26,197,74,413,261,188,Rice
14,110,87,588,248,151,Tomato
24,38,59,440,223,279,Wheat
22,47,70,414,418,342,Barley
26,81,38,331,252,37,chile
21,231,77,426,268,208,Rice
16,106,87,518,221,185,Tomato
24,72,56,402,374,277,Wheat
14,42,64,390,345,227,Barley
24,115,40,331,207,21,chile
27,181,62,425,179,253,Rice
13,122,77,487,248,55,Tomato
24,57,52,434,203,238,Wheat
9,50,62,425,427,359,Barley
21,118,35,352,240,17,chile
27,182,75,429,203,264,Rice
13,96,88,516,248,186,Tomato
24,94,59,440,299,247,Wheat
11,49,69,424,297,262,Barley
26,90,32,340,327,30,chile
27,336,70,411,211,283,Rice
14,80,79,566,247,76,Tomato
23,38,54,405,223,219,Wheat
17,42,70,413,363,422,Barley
18,116,36,380,238,37,chile
27,269,62,410,248,137,Rice
13,139,75,644,213,42,Tomato
22,81,58,435,393,220,Wheat
23,49,62,401,448,316,Barley
19,81,35,343,210,41,chile
21,265,71,419,161,122,Rice
13,71,82,524,241,120,Tomato
23,90,54,403,255,242,Wheat
6,44,63,419,433,278,Barley
22,87,34,347,309,22,chile
23,300,63,406,222,132,Rice
16,124,78,550,225,247,Tomato
24,73,57,429,375,261,Wheat
12,49,60,414,428,222,Barley
22,92,37,368,277,33,chile
21,190,67,403,79,315,Rice
16,109,80,476,193,321,Tomato
22,33,57,414,226,239,Wheat
17,46,68,385,297,332,Barley
24,111,39,343,261,21,chile
27,213,78,408,242,165,Rice
15,145,86,548,194,44,Tomato
22,74,60,421,108,291,Wheat
23,39,68,400,394,288,Barley
19,107,40,316,240,23,chile
21,347,76,407,204,106,Rice
13,120,87,505,259,65,Tomato
23,37,52,403,291,276,Wheat
23,41,62,428,438,432,Barley
19,91,30,330,220,39,chile
25,264,78,404,146,118,Rice
14,128,76,609,288,243,Tomato
21,94,57,443,137,219,Wheat
9,44,62,416,450,370,Barley
24,90,36,306,222,34,chile
26,208,66,419,182,250,Rice
16,115,85,620,281,119,Tomato
21,41,50,419,162,227,Wheat
18,47,65,424,338,413,Barley
21,119,39,400,234,40,chile
21,315,77,391,192,273,Rice
15,82,75,469,189,157,Tomato
21,79,53,407,355,211,Wheat
17,49,69,384,394,338,Barley
21,106,33,339,314,25,chile
25,279,69,388,71,311,Rice
15,104,82,488,233,272,Tomato
23,75,58,401,206,244,Wheat
13,39,62,429,308,360,Barley
19,88,38,373,265,42,chile
22,279,75,387,112,130,Rice
15,146,76,503,226,238,Tomato
22,45,58,419,131,223,Wheat
20,47,62,427,289,346,Barley
22,85,34,316,263,46,chile
23,340,79,401,105,193,Rice
13,125,82,579,205,243,Tomato
24,40,55,417,171,258,Wheat
19,42,67,387,376,431,Barley
24,105,36,330,202,37,chile
25,187,67,405,56,123,Rice
14,76,88,595,219,330,Tomato
23,40,50,431,347,281,Wheat
16,39,61,395,443,359,Barley
20,93,36,333,320,27,chile
23,184,77,412,157,302,Rice
14,78,85,612,203,98,Tomato
23,77,51,449,124,249,Wheat
11,39,64,393,313,321,Barley
19,115,33,343,272,28,chile
21,243,70,401,176,203,Rice
15,137,82,479,190,45,Tomato
24,74,60,431,393,250,Wheat
5,46,60,400,316,353,Barley
20,90,40,339,279,40,chile
22,269,69,425,249,244,Rice
16,112,86,526,291,348,Tomato
21,90,50,414,390,274,Wheat
11,39,64,385,341,400,Barley
18,86,32,313,217,34,chile
21,287,78,384,231,130,Rice
15,120,85,642,283,168,Tomato
23,95,60,439,152,281,Wheat
8,49,67,429,402,295,Barley
18,91,38,398,338,30,chile
25,328,76,384,107,143,Rice
13,111,90,538,252,295,Tomato
21,39,50,405,283,282,Wheat
24,39,70,408,342,432,Barley
24,83,34,300,272,25,chile
22,345,77,385,110,56,Rice
15,93,90,611,207,248,Tomato
21,38,56,435,312,198,Wheat
22,47,68,396,295,281,Barley
23,87,32,302,281,33,chile
25,313,71,402,241,129,Rice
14,60,76,639,245,259,Tomato
24,74,56,422,393,228,Wheat
25,46,68,391,314,297,Barley
19,115,36,400,195,25,chile
24,315,79,390,138,152,Rice
16,148,84,650,233,224,Tomato
22,44,58,428,339,265,Wheat
21,41,65,388,363,410,Barley
20,107,37,310,286,32,chile
23,294,68,403,97,252,Rice
16,70,81,581,230,233,Tomato
23,49,55,429,289,284,Wheat
27,41,69,380,296,363,Barley
26,108,38,364,294,27,chile
25,281,73,385,63,258,Rice
13,146,85,453,279,124,Tomato
23,73,51,420,393,228,Wheat
22,42,60,382,289,430,Barley
25,89,34,358,301,46,chile
25,224,77,407,197,122,Rice
15,123,84,596,212,214,Tomato
23,65,57,437,122,198,Wheat
18,45,62,424,386,339,Barley
25,95,32,351,238,20,chile
26,226,77,397,113,97,Rice
15,136,79,546,283,125,Tomato
24,43,51,441,149,198,Wheat
20,41,67,410,411,331,Barley
23,91,40,305,280,37,chile
24,263,70,390,201,328,Rice
14,104,78,493,240,218,Tomato
22,45,56,434,227,281,Wheat
6,45,64,420,302,321,Barley
18,105,40,308,324,40,chile
27,244,78,392,151,111,Rice
14,76,87,515,210,162,Tomato
24,65,60,407,159,271,Wheat
17,41,68,414,303,400,Barley
18,90,39,308,222,38,chile
24,294,62,423,150,162,Rice
13,105,90,522,191,193,Tomato
21,85,50,428,191,243,Wheat
16,47,62,402,281,413,Barley
19,105,39,312,259,40,chile
23,257,71,425,249,188,Rice
16,87,84,612,199,204,Tomato
24,89,52,436,387,248,Wheat
27,46,62,393,364,321,Barley
23,120,30,338,316,28,chile
22,189,61,416,77,58,Rice
15,124,77,590,246,47,Tomato
21,70,55,435,367,200,Wheat
21,41,67,424,408,242,Barley
21,84,39,388,320,21,chile
21,315,69,399,234,311,Rice
15,128,79,532,268,349,Tomato
23,93,51,436,288,224,Wheat
11,44,61,421,280,419,Barley
22,81,32,395,294,28,chile
26,250,71,411,268,187,Rice
14,80,78,486,207,87,Tomato
24,51,59,403,350,246,Wheat
7,42,70,402,348,250,Barley
25,113,30,307,199,40,chile
26,193,79,428,266,195,Rice
15,64,82,471,268,82,Tomato
22,95,57,406,312,271,Wheat
27,41,68,383,429,338,Barley
21,87,37,349,229,32,chile
26,259,64,416,121,332,Rice
14,117,82,506,278,186,Tomato
23,49,57,417,158,199,Wheat
10,46,62,382,343,234,Barley
20,109,36,323,290,46,chile
22,255,77,388,92,332,Rice
13,121,79,566,232,281,Tomato
22,40,60,430,113,291,Wheat
12,49,67,418,361,276,Barley
22,82,38,361,330,23,chile
22,180,68,397,143,165,Rice
14,80,89,552,233,189,Tomato
21,34,50,432,319,210,Wheat
22,42,67,405,305,348,Barley
23,83,40,338,293,26,chile
21,204,62,420,179,173,Rice
14,66,89,595,237,256,Tomato
22,55,60,415,131,200,Wheat
6,49,60,408,293,346,Barley
26,96,39,323,273,39,chile
25,262,70,392,212,325,Rice
13,127,88,553,293,256,Tomato
24,31,58,415,353,212,Wheat
23,40,64,418,408,273,Barley
24,100,33,333,280,46,chile
26,242,79,390,243,151,Rice
14,141,76,474,200,135,Tomato
24,36,51,407,318,275,Wheat
22,50,63,419,340,280,Barley
26,117,35,303,269,29,chile
27,305,64,422,219,328,Rice
16,113,75,533,195,139,Tomato
21,55,55,434,378,209,Wheat
8,40,63,426,387,290,Barley
21,88,37,377,233,34,chile
25,265,63,408,181,290,Rice
13,97,83,507,244,57,Tomato
23,35,52,406,140,215,Wheat
27,40,66,390,414,246,Barley
21,99,33,356,249,41,chile
21,307,68,425,237,299,Rice
15,108,79,505,225,70,Tomato
23,83,50,428,350,290,Wheat
6,45,60,404,399,246,Barley
23,80,34,330,248,45,chile
24,270,67,407,229,103,Rice
15,100,85,582,235,40,Tomato
22,58,54,409,105,268,Wheat
11,42,61,395,318,370,Barley
24,110,36,334,215,22,chile
22,274,68,421,186,176,Rice
14,136,90,604,231,32,Tomato
23,62,57,436,143,195,Wheat
20,46,62,426,423,266,Barley
25,101,31,321,188,31,chile
24,307,77,402,188,128,Rice
13,78,80,494,263,119,Tomato
21,59,54,418,150,218,Wheat
24,48,68,394,390,313,Barley
23,104,39,302,315,40,chile
27,299,79,412,183,323,Rice
16,145,89,622,281,228,Tomato
22,61,55,410,264,281,Wheat
16,46,61,413,352,287,Barley
18,105,34,375,238,36,chile
26,253,75,412,203,63,Rice
15,84,76,585,284,290,Tomato
24,32,58,446,178,232,Wheat
23,49,62,420,379,310,Barley
22,89,40,321,209,18,chile
22,290,78,393,121,311,Rice
15,140,81,469,256,243,Tomato
24,84,50,404,187,274,Wheat
6,49,67,422,356,428,Barley
24,90,33,312,266,19,chile
25,312,80,403,232,205,Rice
13,74,88,503,194,277,Tomato
21,63,60,447,387,200,Wheat
18,48,70,409,396,233,Barley
26,85,37,317,192,21,chile
23,263,73,430,180,150,Rice
16,87,90,576,274,275,Tomato
22,94,50,419,183,199,Wheat
21,47,62,417,402,279,Barley
24,115,37,389,280,27,chile
26,194,61,429,87,330,Rice
15,71,86,476,253,311,Tomato
22,59,55,433,350,202,Wheat
6,44,61,427,449,351,Barley
22,96,33,310,263,39,chile
24,321,76,387,112,55,Rice
13,75,90,631,232,340,Tomato
21,58,51,402,271,198,Wheat
11,50,64,392,382,425,Barley
24,109,37,364,325,19,chile
27,276,68,403,137,184,Rice
16,148,86,572,199,68,Tomato
24,61,57,416,164,282,Wheat
23,40,60,404,325,398,Barley
18,85,38,330,323,41,chile
23,273,62,411,229,129,Rice
16,74,84,567,228,337,Tomato
23,88,51,410,325,290,Wheat
16,43,64,428,330,388,Barley
23,109,38,313,293,28,chile
26,313,75,384,108,185,Rice
15,148,87,467,277,309,Tomato
24,41,55,417,279,272,Wheat
23,39,66,409,425,415,Barley
20,120,40,352,217,29,chile
26,211,70,403,90,229,Rice
14,141,84,565,291,264,Tomato
22,68,60,428,161,287,Wheat
5,40,66,427,331,248,Barley
20,116,33,327,244,19,chile
21,224,63,430,268,290,Rice
13,62,89,585,281,220,Tomato
24,36,56,409,122,200,Wheat
11,41,62,427,429,435,Barley
21,120,37,312,238,37,chile
25,328,61,386,119,272,Rice
14,129,79,602,278,234,Tomato
24,81,57,414,370,285,Wheat
24,45,65,393,312,364,Barley
18,117,36,394,217,45,chile
21,292,78,394,232,172,Rice
15,76,81,618,226,273,Tomato
24,98,50,436,236,251,Wheat
26,50,69,417,442,346,Barley
26,91,37,347,312,43,chile
21,276,78,422,190,209,Rice
15,110,82,650,272,317,Tomato
22,57,59,424,361,194,Wheat
6,43,70,389,370,229,Barley
20,89,32,396,318,37,chile
27,278,80,394,164,171,Rice
15,63,77,465,265,50,Tomato
24,75,51,436,336,201,Wheat
20,41,69,428,429,250,Barley
20,109,34,398,316,39,chile
21,308,65,405,206,289,Rice
15,126,88,456,200,292,Tomato
22,39,50,438,198,207,Wheat
10,44,65,387,326,298,Barley
21,106,39,351,250,41,chile
24,264,78,393,204,133,Rice
14,84,78,546,253,349,Tomato
24,35,60,417,228,223,Wheat
21,48,66,407,406,387,Barley
24,97,31,306,212,26,chile
24,236,65,391,60,72,Rice
13,80,80,636,281,166,Tomato
22,72,58,447,218,214,Wheat
9,49,67,404,301,365,Barley
20,87,39,384,290,26,chile
21,315,70,391,128,170,Rice
14,61,80,492,201,288,Tomato
23,90,51,443,190,267,Wheat
7,44,60,384,430,376,Barley
24,111,35,330,200,35,chile
23,283,69,411,261,323,Rice
16,107,76,559,229,127,Tomato
21,55,53,431,173,259,Wheat
18,41,62,382,289,370,Barley
20,100,36,337,195,25,chile
25,266,77,395,125,66,Rice
14,148,87,573,222,114,Tomato
24,88,57,450,298,230,Wheat
17,49,70,412,391,268,Barley
26,115,35,324,195,29,chile
25,229,62,389,248,238,Rice
14,136,87,639,281,221,Tomato
21,93,51,407,198,276,Wheat
17,50,64,380,374,267,Barley
23,82,35,349,328,42,chile
21,222,65,425,75,141,Rice
13,124,80,582,245,258,Tomato
21,38,56,400,141,205,Wheat
24,44,63,410,371,249,Barley
21,95,31,307,197,21,chile
22,328,74,420,216,304,Rice
14,75,83,470,276,330,Tomato
21,93,59,419,319,286,Wheat
21,49,67,389,347,394,Barley
19,90,38,332,259,22,chile
23,320,62,385,140,80,Rice
13,135,78,523,206,254,Tomato
22,66,56,428,365,209,Wheat
20,49,62,428,336,341,Barley
22,113,32,380,224,34,chile
21,254,63,388,218,193,Rice
16,125,85,595,253,348,Tomato
24,79,51,436,195,214,Wheat
11,45,61,385,389,386,Barley
23,113,39,377,269,24,chile
23,243,64,383,167,181,Rice
14,79,79,600,199,160,Tomato
24,69,57,406,101,212,Wheat
25,39,68,422,420,223,Barley
21,117,30,358,187,42,chile
24,280,65,408,215,88,Rice
14,89,82,512,276,184,Tomato
22,78,52,414,336,284,Wheat
14,43,65,430,320,407,Barley
26,110,38,326,247,22,chile
22,306,79,392,249,331,Rice
16,87,76,628,232,116,Tomato
22,74,56,446,183,242,Wheat
24,40,60,425,435,406,Barley
23,88,31,333,273,17,chile
24,183,76,411,266,152,Rice
16,149,85,555,259,278,Tomato
23,59,56,408,300,236,Wheat
25,50,61,408,324,328,Barley
26,113,32,340,229,31,chile
24,349,67,397,155,61,Rice
16,141,75,592,251,78,Tomato
23,60,57,441,143,283,Wheat
7,48,61,384,301,222,Barley
22,81,30,389,242,41,chile
21,194,66,412,164,299,Rice
15,123,75,642,259,227,Tomato
24,71,51,407,147,283,Wheat
10,41,63,390,424,236,Barley
21,84,39,367,212,38,chile
26,270,69,391,217,173,Rice
15,148,81,534,188,192,Tomato
21,98,59,440,305,284,Wheat
5,45,67,394,384,291,Barley
20,94,30,342,271,42,chile
26,349,62,398,250,205,Rice
16,141,82,618,198,274,Tomato
24,100,55,429,236,197,Wheat
27,49,67,402,388,400,Barley
26,92,35,385,320,42,chile
21,332,74,422,73,240,Rice
14,64,90,493,236,90,Tomato
22,88,60,425,141,262,Wheat
23,39,69,390,362,283,Barley
23,105,31,320,313,28,chile
26,240,66,390,243,324,Rice
15,95,86,602,189,235,Tomato
21,56,54,438,327,234,Wheat
8,41,69,397,369,224,Barley
22,119,30,390,306,39,chile
25,192,73,400,126,212,Rice
15,115,86,453,248,112,Tomato
22,96,58,448,272,276,Wheat
18,42,61,417,441,399,Barley
24,80,31,387,293,43,chile
26,219,60,390,66,153,Rice
14,143,85,562,293,117,Tomato
21,34,53,440,391,247,Wheat
26,43,65,386,318,418,Barley
21,105,33,364,246,40,chile
21,331,64,388,252,206,Rice
15,76,87,560,213,103,Tomato
23,51,59,401,179,207,Wheat
23,49,70,392,306,252,Barley
20,119,39,338,203,30,chile
22,279,71,400,115,227,Rice
14,72,83,550,237,332,Tomato
22,89,51,443,281,241,Wheat
22,46,60,412,377,249,Barley
21,100,35,323,221,23,chile
25,268,69,397,227,96,Rice
15,125,78,637,249,212,Tomato
21,73,57,428,182,210,Wheat
17,39,60,388,376,276,Barley
26,104,33,348,206,40,chile
21,326,79,395,116,203,Rice
13,94,77,622,223,211,Tomato
21,43,58,429,351,245,Wheat
5,47,60,393,422,245,Barley
26,106,30,319,206,38,chile
26,264,62,387,152,101,Rice
13,127,79,600,250,201,Tomato
23,50,50,400,378,240,Wheat
20,45,60,413,424,416,Barley
21,113,31,302,225,37,chile
26,344,65,430,67,220,Rice
16,126,78,586,196,343,Tomato
22,46,51,408,302,260,Wheat
13,46,65,386,343,316,Barley
24,101,34,342,315,31,chile
25,217,77,426,154,172,Rice
14,112,90,567,286,251,Tomato
21,33,52,409,249,273,Wheat
20,47,60,400,325,339,Barley
21,94,37,388,206,39,chile
27,193,62,383,67,85,Rice
14,85,84,500,293,195,Tomato
22,44,58,409,220,223,Wheat
18,39,70,390,396,437,Barley
21,90,32,355,311,33,chile
23,344,69,423,266,154,Rice
13,103,80,589,279,210,Tomato
22,89,56,405,136,244,Wheat
17,40,69,425,424,245,Barley
19,99,32,376,312,21,chile
23,347,64,430,185,303,Rice
16,142,87,535,293,261,Tomato
23,31,57,428,123,271,Wheat
20,48,62,407,324,341,Barley
26,119,35,363,340,41,chile
21,309,66,398,162,141,Rice
16,137,90,629,240,208,Tomato
22,93,56,431,328,236,Wheat
12,45,70,406,352,313,Barley
26,98,33,323,215,43,chile
21,297,63,384,154,277,Rice
14,63,88,480,199,276,Tomato
24,64,50,441,379,287,Wheat
27,45,66,406,346,223,Barley
24,108,37,381,207,23,chile
23,199,61,395,213,220,Rice
14,61,79,527,245,320,Tomato
24,53,53,403,221,266,Wheat
27,44,69,396,298,417,Barley
20,115,37,371,249,32,chile
25,322,73,430,146,69,Rice
16,137,89,544,291,113,Tomato
23,88,55,400,252,283,Wheat
19,45,67,418,397,319,Barley
24,117,35,376,217,28,chile
27,236,76,392,132,147,Rice
16,71,78,583,250,41,Tomato
24,100,55,436,281,199,Wheat
9,44,60,406,433,419,Barley
20,101,39,359,214,24,chile
23,277,73,425,262,196,Rice
15,79,84,512,289,285,Tomato
23,61,59,418,135,278,Wheat
17,46,64,403,407,297,Barley
26,85,37,306,189,41,chile
21,259,68,384,128,212,Rice
16,123,88,537,245,295,Tomato
22,40,54,403,121,270,Wheat
7,45,69,402,379,430,Barley
22,117,39,359,192,24,chile
25,179,66,406,246,108,Rice
15,63,86,621,258,49,Tomato
22,79,59,423,209,202,Wheat
18,45,68,423,282,437,Barley
23,87,31,319,245,24,chile
22,260,74,415,209,94,Rice
15,116,84,580,230,303,Tomato
21,47,59,431,101,206,Wheat
10,45,61,398,410,249,Barley
24,113,40,369,211,19,chile
24,226,71,419,211,66,Rice
16,77,76,530,206,207,Tomato
23,93,51,445,121,276,Wheat
19,40,63,401,286,254,Barley
21,118,37,395,330,17,chile
25,305,61,397,251,75,Rice
13,80,82,625,287,70,Tomato
23,85,51,426,299,222,Wheat
14,42,67,393,322,370,Barley
25,119,36,331,282,28,chile
25,203,78,409,114,262,Rice
15,65,90,615,230,207,Tomato
21,81,51,407,338,214,Wheat
22,50,68,424,319,342,Barley
21,80,31,381,292,20,chile
27,194,72,385,124,315,Rice
16,125,75,625,265,266,Tomato
21,35,57,410,287,222,Wheat
13,49,61,394,354,231,Barley
24,80,40,307,243,22,chile
23,255,79,420,231,98,Rice
15,78,77,522,198,229,Tomato
24,62,58,433,280,236,Wheat
17,40,60,406,418,414,Barley
26,101,34,384,309,29,chile
27,347,68,428,67,193,Rice
14,125,87,512,293,166,Tomato
21,40,52,400,118,262,Wheat
15,39,65,395,317,285,Barley
20,96,32,383,327,19,chile
25,239,69,388,247,76,Rice
14,119,77,477,288,264,Tomato
21,34,57,430,137,285,Wheat
19,47,67,395,310,409,Barley
23,104,35,398,329,30,chile
22,338,67,419,215,244,Rice
15,67,81,605,257,287,Tomato
21,70,52,403,231,290,Wheat
6,45,69,419,394,327,Barley
18,102,32,352,197,34,chile
24,234,78,418,205,330,Rice
14,69,84,456,283,123,Tomato
23,34,57,410,322,221,Wheat
8,39,64,427,307,227,Barley
22,109,36,320,314,38,chile
24,311,61,421,129,79,Rice
15,119,89,528,220,111,Tomato
23,91,55,448,146,210,Wheat
9,46,67,416,307,438,Barley
26,113,39,368,286,32,chile
21,192,71,410,252,136,Rice
16,117,90,547,290,202,Tomato
21,65,53,425,291,236,Wheat
25,39,66,423,354,393,Barley
26,90,34,354,307,41,chile
25,227,76,402,231,222,Rice
15,119,75,492,250,345,Tomato
21,61,51,420,287,230,Wheat
11,48,61,422,444,286,Barley
18,93,37,353,229,29,chile
21,323,71,402,266,177,Rice
15,83,88,495,234,237,Tomato
24,53,54,440,340,281,Wheat
12,40,65,404,294,226,Barley
22,111,40,340,187,18,chile
25,213,67,417,236,280,Rice
14,76,77,530,219,111,Tomato
23,87,51,441,369,260,Wheat
16,43,69,413,356,414,Barley
21,89,34,379,297,39,chile
22,261,71,421,106,246,Rice
15,104,86,613,215,27,Tomato
21,52,54,420,233,214,Wheat
5,46,67,424,383,285,Barley
18,113,30,400,327,23,chile
27,298,63,427,127,58,Rice
15,61,80,629,213,101,Tomato
24,79,55,438,257,241,Wheat
14,48,61,412,442,364,Barley
20,80,37,367,205,24,chile
23,293,70,418,103,141,Rice
13,124,79,543,225,181,Tomato
24,94,60,442,358,213,Wheat
8,41,69,397,335,354,Barley
21,116,39,307,296,31,chile
25,323,80,427,185,300,Rice
14,133,89,536,255,92,Tomato
21,61,54,438,342,194,Wheat
10,44,66,413,361,225,Barley
25,91,36,338,206,29,chile
25,276,67,426,209,309,Rice
15,91,85,644,220,339,Tomato
22,76,51,426,360,208,Wheat
5,45,70,408,363,410,Barley
23,110,30,326,268,28,chile
22,214,72,427,199,172,Rice
14,124,76,541,202,155,Tomato
23,76,52,427,128,282,Wheat
13,48,69,427,298,396,Barley
26,83,40,345,188,40,chile
26,250,67,430,165,55,Rice
16,143,82,576,228,260,Tomato
22,78,60,415,311,242,Wheat
10,39,64,414,407,270,Barley
19,105,33,391,229,27,chile
27,232,74,396,250,228,Rice
13,150,85,584,266,345,Tomato
21,45,52,443,342,197,Wheat
27,49,68,388,326,242,Barley
22,96,39,314,268,36,chile
24,192,74,388,214,131,Rice
13,130,82,549,238,47,Tomato
24,69,57,432,131,269,Wheat
6,50,63,403,413,431,Barley
20,94,34,321,246,29,chile
25,327,73,426,191,156,Rice
13,76,80,610,202,192,Tomato
22,56,54,421,293,242,Wheat
7,46,61,390,450,430,Barley
25,118,35,400,272,21,chile
21,189,70,401,142,61,Rice
16,143,88,609,278,267,Tomato
21,69,50,411,189,270,Wheat
11,43,70,419,383,438,Barley
26,108,31,330,204,18,chile
22,348,68,406,181,75,Rice
14,100,89,510,216,89,Tomato
23,79,55,407,228,275,Wheat
12,42,67,420,327,381,Barley
23,86,33,338,249,26,chile
25,222,73,389,151,250,Rice
14,93,80,458,231,106,Tomato
21,37,55,400,131,290,Wheat
24,45,65,414,396,397,Barley
25,97,38,375,291,22,chile
25,336,71,399,122,292,Rice
14,105,90,623,211,32,Tomato
24,61,57,401,185,199,Wheat
12,45,65,392,348,298,Barley
23,98,37,317,265,37,chile
26,334,70,414,193,241,Rice
13,113,81,634,273,229,Tomato
21,78,52,408,161,218,Wheat
26,39,65,402,287,355,Barley
19,93,33,345,223,21,chile
24,335,69,401,194,169,Rice
15,133,78,496,210,75,Tomato
24,90,60,424,386,266,Wheat
23,44,70,402,301,365,Barley
21,116,34,341,275,43,chile
23,344,80,422,247,168,Rice
16,86,78,569,214,109,Tomato
22,50,53,417,315,203,Wheat
5,47,70,394,344,336,Barley
26,94,34,311,230,29,chile
23,229,72,411,252,181,Rice
16,149,86,618,267,44,Tomato
23,80,54,411,274,266,Wheat
10,39,64,398,350,422,Barley
24,120,31,313,325,29,chile
21,318,67,395,185,174,Rice
15,78,86,569,287,286,Tomato
24,68,59,435,136,273,Wheat
14,50,63,422,397,242,Barley
25,112,35,340,325,38,chile
22,211,66,388,248,256,Rice
15,93,79,616,262,341,Tomato
24,49,60,434,293,244,Wheat
19,43,60,428,305,360,Barley
24,104,31,377,307,23,chile
21,347,65,429,156,329,Rice
13,124,90,491,191,129,Tomato
23,100,55,421,177,255,Wheat
23,45,65,424,415,231,Barley
24,111,32,321,187,19,chile
21,288,65,409,109,165,Rice
15,142,78,611,286,144,Tomato
22,86,50,417,326,211,Wheat
